order_item_id,order_id,product_id,quantity,unit_price
7445,3736,879,1,11462.18
7446,3737,603,3,16186.75
7447,3738,866,4,6014.69
7448,3738,193,4,47739.92
7449,3739,138,2,41369.41
7450,3740,999,4,10706.39
7451,3740,167,3,36883.71
7452,3741,884,2,42942.57
7453,3741,161,2,32393.38
7454,3741,347,4,26115.11
7455,3742,490,3,8089.76
7456,3743,450,1,36147.2
7457,3743,272,4,1275.06
7458,3743,145,1,32516.25
7459,3744,427,1,5254.17
7460,3744,737,2,17918.6
7461,3744,918,5,37508.54
7462,3745,371,1,43417.37
7463,3745,924,3,41049.56
7464,3746,316,4,13308.2
7465,3747,309,3,33912.87
7466,3747,678,5,20370.42
7467,3748,947,4,20327.52
7468,3748,689,2,23027.07
7469,3748,641,4,5279.74
7470,3749,259,1,38149.49
7471,3749,770,4,39731.22
7472,3750,156,2,49173.95
7473,3750,263,2,8773.96
7474,3751,340,1,10283.09
7475,3751,510,3,13065.32
7476,3752,6,3,22330.29
7477,3753,377,1,8536.18
7478,3754,509,4,10675.56
7479,3754,317,3,20827.22
7480,3754,101,2,23847.87
7481,3755,617,4,39155.31
7482,3756,280,4,32187.64
7483,3757,184,3,2871.28
7484,3757,462,4,48724.09
7485,3758,736,5,7861.31
7486,3759,666,2,20822.66
7487,3759,11,1,41990.01
7488,3759,433,1,39671.75
7489,3760,982,3,42167.52
7490,3761,149,4,39628.04
7491,3762,426,5,2837.39
7492,3763,972,1,9565.26
7493,3764,132,1,6205.22
7494,3765,914,1,28273.5
7495,3765,704,3,15386.75
7496,3765,17,5,18108.66
7497,3766,73,5,11537.35
7498,3766,506,1,42634.38
7499,3766,8,1,44652.48
7500,3767,243,5,47778.38
7501,3767,654,1,13773.93
7502,3767,201,2,43300.07
7503,3768,236,4,13062.21
7504,3768,563,1,4683.47
7505,3769,661,5,20664.9
7506,3769,687,3,25468.47
7507,3769,606,5,21075.64
7508,3770,531,5,21924.67
7509,3771,929,3,10349.32
7510,3771,803,1,23140.79
7511,3771,498,4,21271.44
7512,3772,452,4,13469.99
7513,3773,522,4,1625.67
7514,3773,175,3,4352.63
7515,3773,635,3,34055.58
7516,3774,398,2,14472.06
7517,3774,963,4,6515.18
7518,3775,860,1,28750.8
7519,3776,313,4,17730.12
7520,3776,67,1,20647.14
7521,3776,959,1,35043.77
7522,3777,320,4,9867.53
7523,3777,985,1,2967.06
7524,3777,221,5,663.68
7525,3778,137,3,24771.62
7526,3778,487,5,19230.8
7527,3778,689,3,40310.27
7528,3779,834,2,38183.28
7529,3780,864,1,10430.01
7530,3780,964,1,30795.49
7531,3780,345,3,28096.32
7532,3781,221,1,10935.79
7533,3781,864,4,3681.32
7534,3782,514,5,15716.79
7535,3783,256,5,25861.54
7536,3783,123,2,27380.38
7537,3783,881,3,7378.34
7538,3784,326,1,27741.62
7539,3785,585,2,14914.74
7540,3785,509,5,11127.8
7541,3785,845,1,22970.95
7542,3786,326,3,49821.82
7543,3786,289,4,47711.18
7544,3787,257,5,35054.42
7545,3788,447,5,29683.79
7546,3788,399,3,3393.07
7547,3789,55,1,21065.25
7548,3789,180,4,30489.31
7549,3790,416,2,47204.56
7550,3790,552,2,21200.02
7551,3791,66,1,42253.06
7552,3791,958,1,28596.15
7553,3791,796,1,21492.02
7554,3792,547,3,5466.66
7555,3792,657,3,10123.72
7556,3793,506,3,35138.26
7557,3793,588,3,776.95
7558,3793,185,5,27817.29
7559,3794,932,1,9274.66
7560,3795,697,2,10747.13
7561,3795,741,2,47904.69
7562,3796,215,3,23357.05
7563,3796,325,5,25470.12
7564,3797,241,2,7106.24
7565,3797,459,5,37605.21
7566,3797,636,3,39265.51
7567,3798,210,3,13744.64
7568,3798,51,4,574.73
7569,3798,369,2,42701.32
7570,3799,550,3,47434.99
7571,3800,961,5,5944.5
7572,3801,105,2,3704.39
7573,3801,848,1,31472.1
7574,3801,675,1,48059.77
7575,3802,425,4,4968.54
7576,3802,893,4,6361.38
7577,3803,852,5,37357.4
7578,3804,363,1,27622.61
7579,3804,566,5,17046.21
7580,3804,165,1,49905.68
7581,3805,792,4,33868.99
7582,3806,369,4,45683.55
7583,3806,663,3,5109.92
7584,3807,234,5,9929.31
7585,3807,596,1,14168.24
7586,3807,877,2,30677.54
7587,3808,384,1,34463.34
7588,3808,293,2,42315.6
7589,3808,867,4,24278.67
7590,3809,309,2,19313.56
7591,3810,156,3,22601.61
7592,3810,106,2,23570.47
7593,3811,406,1,47859.44
7594,3812,269,2,25767.26
7595,3812,285,4,12794.21
7596,3812,859,5,48215.82
7597,3813,266,1,10098.64
7598,3813,326,1,3278.83
7599,3813,577,2,6629.85
7600,3814,240,5,36898.56
7601,3815,807,2,1649.43
7602,3815,345,1,18761.64
7603,3816,881,3,41148.32
7604,3816,614,1,48358.59
7605,3817,156,1,49112.68
7606,3817,264,2,38058.9
7607,3817,919,4,29070.2
7608,3818,832,2,43873.85
7609,3818,259,5,14554.78
7610,3819,39,2,14711.9
7611,3819,659,2,37185.31
7612,3820,124,2,450.98
7613,3820,738,5,17954.83
7614,3821,48,4,31061.9
7615,3821,876,5,42916.84
7616,3822,189,5,43082.75
7617,3823,237,1,16426.66
7618,3824,224,5,8249.43
7619,3824,831,1,27118.43
7620,3825,716,5,47244.97
7621,3825,988,3,17826.82
7622,3826,972,5,14608.55
7623,3826,79,1,48084.72
7624,3827,200,5,13056.15
7625,3827,200,5,43767.62
7626,3828,525,2,7080.99
7627,3828,18,2,42532.24
7628,3829,678,2,25768.47
7629,3829,880,5,20617.51
7630,3830,385,3,24531.62
7631,3830,366,3,28311.32
7632,3830,493,1,439.85
7633,3831,544,3,7806.25
7634,3831,47,2,15991.38
7635,3832,353,4,10018.75
7636,3832,672,3,13192.54
7637,3833,524,1,30767.42
7638,3833,244,5,37434.76
7639,3833,250,4,24857.39
7640,3834,575,2,29651.1
7641,3834,255,2,31976.27
7642,3835,72,1,10703.67
7643,3835,394,5,17971.64
7644,3835,345,5,23128.62
7645,3836,221,4,3750.74
7646,3836,40,1,13970.81
7647,3837,327,2,42354.73
7648,3838,609,3,38823.99
7649,3839,221,1,3689.85
7650,3840,638,1,48291.94
7651,3840,318,4,33250.3
7652,3840,701,3,25324.8
7653,3841,926,2,36016.05
7654,3841,681,4,14229.6
7655,3842,320,4,5741.84
7656,3842,434,1,952.28
7657,3843,327,3,34451.72
7658,3843,555,5,31685.35
7659,3844,865,2,16623.74
7660,3845,583,4,18826.52
7661,3845,540,5,39736.64
7662,3846,375,4,20796.54
7663,3846,307,3,10519.43
7664,3846,377,5,48385.12
7665,3847,802,5,35060.26
7666,3847,477,2,4710.54
7667,3847,679,1,18323.61
7668,3848,129,4,2770.58
7669,3848,691,3,10338.28
7670,3849,449,3,33066.95
7671,3850,516,4,46058.8
7672,3850,229,2,24952.65
7673,3850,91,2,5639.72
7674,3851,546,5,33939.51
7675,3852,430,1,30827
7676,3852,864,3,29096.09
7677,3853,427,1,28088.33
7678,3854,918,1,46219.35
7679,3854,612,4,1282.24
7680,3854,853,3,29321.83
7681,3855,647,3,1367.49
7682,3855,184,3,20767.87
7683,3856,343,5,4469.74
7684,3856,738,4,25212.5
7685,3857,95,1,251.41
7686,3857,402,5,30689.13
7687,3857,93,4,45914.7
7688,3858,280,2,47707.03
7689,3859,392,3,12244.76
7690,3859,883,3,531.19
7691,3859,622,1,8892.26
7692,3860,382,4,10526.49
7693,3861,711,5,11319.76
7694,3862,718,2,37693.63
7695,3863,244,1,9717.56
7696,3863,1,4,31114.75
7697,3864,575,4,3977.96
7698,3865,856,3,44829.61
7699,3865,779,1,27597.22
7700,3866,57,3,46471.96
7701,3866,942,4,38758.38
7702,3867,108,3,43305.2
7703,3867,845,1,45710.26
7704,3868,422,3,31621.83
7705,3868,998,5,8072.39
7706,3869,543,1,42623.67
7707,3869,730,4,12032.79
7708,3869,137,1,25093.24
7709,3870,95,1,24957.5
7710,3871,182,1,11865.87
7711,3872,364,2,14857.02
7712,3872,39,2,47128.52
7713,3872,213,2,9596.45
7714,3873,113,5,35968.5
7715,3874,288,5,41667.27
7716,3874,554,4,29030.4
7717,3874,993,1,48109.08
7718,3875,679,4,41438.27
7719,3875,602,1,9006.54
7720,3876,282,4,2343.76
7721,3877,35,1,25033.89
7722,3878,881,2,16139.26
7723,3878,797,1,42020.12
7724,3879,254,3,15671.09
7725,3879,234,5,15705.85
7726,3880,215,4,21091
7727,3881,313,5,3334.42
7728,3881,927,1,31200.21
7729,3882,278,1,8518.58
7730,3882,868,5,44531.25
7731,3882,457,2,13596.46
7732,3883,873,4,41901.17
7733,3883,426,4,15735.94
7734,3883,804,3,44544.63
7735,3884,353,1,16037.62
7736,3884,173,2,462.06
7737,3884,294,5,10036.7
7738,3885,946,1,4939.16
7739,3886,901,2,41904.72
7740,3886,983,1,42473.21
7741,3886,21,5,17170.44
7742,3887,608,2,197.17
7743,3887,39,4,39564.08
7744,3888,505,1,21514.89
7745,3888,706,5,36289.73
7746,3888,589,2,29864.84
7747,3889,753,2,15334.58
7748,3890,982,4,4864.61
7749,3890,710,1,34059.56
7750,3891,813,1,6096.16
7751,3891,621,3,48487.11
7752,3891,418,4,16423.81
7753,3892,494,2,7829.19
7754,3892,315,4,13208.69
7755,3893,846,3,9161.32
7756,3894,36,5,38271.55
7757,3894,145,2,15161.62
7758,3894,591,2,31985.81
7759,3895,624,4,41070.49
7760,3895,85,5,11191.43
7761,3896,840,5,40166.48
7762,3896,906,4,36805.25
7763,3897,656,4,16251.76
7764,3898,744,1,31304.44
7765,3899,851,4,27263.77
7766,3900,416,3,23711.37
7767,3901,651,4,14745.22
7768,3902,189,5,29717.31
7769,3902,489,3,29232.67
7770,3902,830,2,28036.29
7771,3903,49,2,7166.71
7772,3904,592,2,47614.92
7773,3905,314,2,532.18
7774,3906,17,4,18456.32
7775,3906,583,1,12422.04
7776,3907,704,5,27993.37
7777,3907,443,1,10551.74
7778,3907,330,4,48749.54
7779,3908,623,3,2775.29
7780,3908,957,3,33448.5
7781,3909,19,5,29301.62
7782,3909,205,3,34877.01
7783,3909,72,3,25243.59
7784,3910,971,4,16292.32
7785,3910,374,2,36541.46
7786,3911,147,1,2555.37
7787,3911,587,4,7092.07
7788,3911,640,5,8164.96
7789,3912,467,2,14924.57
7790,3912,379,2,32124.29
7791,3913,250,1,34543.93
7792,3913,419,2,11393.72
7793,3914,121,4,17680.82
7794,3914,325,2,14878.44
7795,3915,3,2,5081.18
7796,3915,858,5,16462.06
7797,3915,546,1,37648.29
7798,3916,629,5,35130.22
7799,3917,700,2,42934.66
7800,3917,671,3,44638.79
7801,3918,256,5,1609.63
7802,3919,333,4,20416.38
7803,3919,426,2,44393.87
7804,3919,395,4,6331.24
7805,3920,574,2,31060.71
7806,3921,345,3,19731.72
7807,3921,755,1,45907.09
7808,3921,44,4,10773.95
7809,3922,569,5,16098.63
7810,3923,227,3,30278.85
7811,3923,297,3,35763.45
7812,3924,434,4,27300.31
7813,3924,807,3,35384.45
7814,3924,140,2,276.16
7815,3925,996,4,29279.56
7816,3926,327,3,30814.48
7817,3927,491,5,2756.98
7818,3928,896,1,10491.02
7819,3928,604,1,29492.82
7820,3928,303,4,28458.78
7821,3929,973,3,40168.4
7822,3929,167,5,5973.19
7823,3930,449,4,2884.48
7824,3931,948,2,2616.14
7825,3931,846,1,4405.91
7826,3931,321,2,13290.05
7827,3932,286,4,14994.18
7828,3933,705,3,28190.78
7829,3933,636,4,43091.62
7830,3933,867,3,25668.57
7831,3934,80,4,14844.26
7832,3935,197,5,29555.02
7833,3935,527,2,9626.36
7834,3936,44,2,47678.03
7835,3937,373,5,18231.11
7836,3938,698,5,8496.47
7837,3938,925,3,17312.91
7838,3938,291,5,4274.78
7839,3939,36,1,15218.43
7840,3939,441,1,37060.03
7841,3939,633,4,6493.52
7842,3940,824,5,33705.51
7843,3941,520,5,34066.42
7844,3941,725,4,33690.09
7845,3942,989,5,20244.38
7846,3942,506,5,33448.5
7847,3943,794,3,8611.76
7848,3944,593,5,34618.96
7849,3944,519,4,35719.46
7850,3945,212,1,9700.99
7851,3945,269,1,47913.36
7852,3946,582,4,8864.4
7853,3946,684,3,11935.09
7854,3947,838,5,32892.7
7855,3948,962,1,31874.36
7856,3949,159,5,49495.58
7857,3950,411,1,6329.38
7858,3950,464,3,16288.64
7859,3951,145,2,5649.75
7860,3951,660,5,7871.26
7861,3951,399,4,41863.01
7862,3952,569,1,21571.56
7863,3952,553,2,17940.98
7864,3953,355,1,8102.99
7865,3954,852,4,15668.85
7866,3954,328,1,37874.96
7867,3954,648,4,7743.97
7868,3955,19,4,13855.62
7869,3956,745,3,35995.82
7870,3956,162,3,38118.01
7871,3957,948,1,11319.14
7872,3958,403,3,34454.56
7873,3958,930,4,38402.94
7874,3959,246,2,41360.18
7875,3960,244,1,44612.99
7876,3961,498,1,10828.21
7877,3961,692,2,9918.8
7878,3961,202,5,20802.35
7879,3962,771,5,44494.42
7880,3962,557,3,20258.74
7881,3963,947,2,38126.25
7882,3963,779,1,34902.24
7883,3964,7,4,38204.35
7884,3964,56,5,37997.16
7885,3965,991,4,19950.8
7886,3965,602,2,34240.46
7887,3966,708,5,17657.15
7888,3967,120,2,49207.18
7889,3968,680,4,11500.48
7890,3969,758,2,40976.59
7891,3969,707,5,49940.92
7892,3969,118,1,5256.91
7893,3970,746,5,18728.98
7894,3970,644,2,44879.89
7895,3971,605,5,25030.7
7896,3972,423,2,11870.42
7897,3972,999,5,16585.06
7898,3973,857,2,9235.04
7899,3973,435,5,5959.16
7900,3973,397,1,20798.53
7901,3974,847,3,6859.52
7902,3974,794,2,47010.8
7903,3975,47,1,41004.81
7904,3975,550,4,29853.15
7905,3976,847,5,26699.76
7906,3977,457,5,24234
7907,3977,129,2,39700.84
7908,3977,1000,4,26214.85
7909,3978,906,3,26935.56
7910,3979,556,5,1842.21
7911,3979,545,4,43755.34
7912,3980,215,4,45921.09
7913,3980,899,1,33686.84
7914,3980,179,4,17881.77
7915,3981,746,1,36123.45
7916,3982,687,3,35050.66
7917,3982,249,2,11839.33
7918,3983,507,4,8522.09
7919,3984,756,3,272.01
7920,3984,92,5,32263.41
7921,3985,67,2,7716.64
7922,3986,10,5,36517.46
7923,3987,30,2,31409.32
7924,3987,845,2,8017.17
7925,3988,14,4,10821.18
7926,3988,420,5,19579.15
7927,3988,659,5,42264.86
7928,3989,246,3,14734.69
7929,3989,731,4,5619.54
7930,3989,144,2,41127.4
7931,3990,267,5,404.96
7932,3990,975,1,29856.16
7933,3991,491,4,17994.06
7934,3991,958,2,9338.58
7935,3992,767,1,13608.6
7936,3992,868,1,27730.3
7937,3993,228,1,13285.93
7938,3993,936,5,36923.11
7939,3993,384,3,9472.65
7940,3994,575,2,9100.18
7941,3994,788,4,20895.66
7942,3994,599,5,39918.36
7943,3995,82,4,27730.53
7944,3995,371,4,36295.04
7945,3996,900,4,7707.8
7946,3997,653,5,13316.16
7947,3997,811,1,40791.03
7948,3998,8,5,19053.4
7949,3998,586,2,38552.02
7950,3998,482,4,34407.83
7951,3999,39,5,33175.59
7952,3999,431,2,14131.18
7953,3999,32,5,1170.99
7954,4000,959,3,25986.43
7955,4001,316,2,5734.83
7956,4001,325,4,45544.61
7957,4002,340,4,27282.71
7958,4003,975,1,31187.89
7959,4003,356,5,48115.87
7960,4004,679,3,39921.19
7961,4005,728,4,7579.2
7962,4006,776,5,583.56
7963,4006,76,1,33657.22
7964,4007,113,4,26022.87
7965,4007,976,5,15443.02
7966,4008,202,5,48861.64
7967,4008,415,3,2139.58
7968,4009,909,5,15450.49
7969,4009,287,2,46727.26
7970,4010,987,5,16899.77
7971,4010,93,1,566.64
7972,4010,820,3,35403.93
7973,4011,135,1,48372.3
7974,4011,72,2,7980.31
7975,4012,230,5,20547.9
7976,4012,105,1,47884.68
7977,4012,586,5,5500.87
7978,4013,603,5,26400.7
7979,4013,551,2,29095.39
7980,4013,489,4,5151.35
7981,4014,6,4,9268.47
7982,4014,312,2,39542.61
7983,4014,340,4,7163.35
7984,4015,406,5,36815.4
7985,4015,283,4,32401.86
7986,4015,138,1,44697.79
7987,4016,900,4,13642.66
7988,4016,422,3,12107.94
7989,4017,537,2,23089.34
7990,4017,566,2,43886.14
7991,4017,996,5,10922.54
7992,4018,782,3,20612.56
7993,4018,752,2,45598.8
7994,4018,314,3,37060.81
7995,4019,229,4,18986.15
7996,4020,47,1,15797.49
7997,4020,210,1,16748.78
7998,4020,602,1,25669.13
7999,4021,67,1,18130.49
8000,4021,752,1,46543.61
8001,4021,77,5,48855.52
8002,4022,29,2,47736.46
8003,4023,783,1,45002.92
8004,4023,512,5,21152.77
8005,4024,134,1,43567.52
8006,4025,968,1,8304.1
8007,4026,495,2,6896.18
8008,4027,940,3,38124.23
8009,4027,273,3,26633.36
8010,4027,433,2,877.94
8011,4028,377,3,17103.28
8012,4028,1,4,43801.08
8013,4029,933,2,4387.6
8014,4029,948,2,33349
8015,4029,40,1,35152.61
8016,4030,929,2,23935.4
8017,4030,41,2,17084.19
8018,4031,427,3,45164.3
8019,4031,162,2,14163.92
8020,4032,88,2,23091.65
8021,4032,734,5,38534.03
8022,4033,537,2,43363.11
8023,4034,782,2,10174.71
8024,4035,55,5,35648.28
8025,4035,182,3,37012.63
8026,4035,169,1,14505.35
8027,4036,703,1,42702.2
8028,4036,418,3,19558.19
8029,4037,124,1,16443.39
8030,4037,606,4,11895.03
8031,4038,756,1,42634.6
8032,4038,172,5,47053.69
8033,4038,995,2,2980.08
8034,4039,126,1,18996.88
8035,4039,804,5,45657.89
8036,4040,533,5,28996.05
8037,4040,504,4,17254.37
8038,4041,991,4,48765.25
8039,4041,117,5,24800.76
8040,4041,494,1,40729.41
8041,4042,654,3,19398.04
8042,4043,710,2,35281.77
8043,4044,679,1,45612.18
8044,4045,195,4,17804.22
8045,4045,525,2,48963.6
8046,4046,28,4,36968.23
8047,4046,180,4,11048.38
8048,4046,540,1,7065.46
8049,4047,654,2,11264.24
8050,4047,21,2,5149.57
8051,4047,187,1,9570.48
8052,4048,558,3,563.43
8053,4048,150,4,11237.94
8054,4048,104,1,42291.66
8055,4049,919,1,14166.79
8056,4049,380,4,5438.29
8057,4050,638,5,8353.17
8058,4050,51,1,982.36
8059,4051,737,2,24797.26
8060,4051,568,2,45204.01
8061,4052,621,3,29668.44
8062,4052,202,4,22212.16
8063,4052,648,4,21317.72
8064,4053,574,4,28453.97
8065,4054,852,1,41748.55
8066,4054,345,3,40537.7
8067,4055,528,4,38564.09
8068,4055,47,4,30121.92
8069,4056,598,5,24331.26
8070,4057,6,4,38856.46
8071,4057,844,2,47786.93
8072,4058,864,5,35718.81
8073,4058,508,4,9290.15
8074,4059,557,2,37644.78
8075,4060,988,5,5334.72
8076,4060,58,5,32450.62
8077,4061,840,2,2167.79
8078,4061,831,5,36212.67
8079,4062,689,1,13982.47
8080,4062,983,4,5795.88
8081,4062,795,5,20729.45
8082,4063,277,3,31427.48
8083,4063,597,2,104
8084,4063,469,4,19265.72
8085,4064,81,4,24956.85
8086,4064,591,5,17361.7
8087,4065,407,1,19989.12
8088,4065,365,5,14999.11
8089,4065,327,5,42051.13
8090,4066,286,3,2619
8091,4066,1,4,32162.32
8092,4067,690,3,41196.47
8093,4067,924,5,41387.17
8094,4067,647,3,28183.63
8095,4068,223,2,750.5
8096,4068,422,1,49282.13
8097,4069,30,3,9037.23
8098,4069,832,3,12404.18
8099,4069,301,2,16485.53
8100,4070,308,1,49142.01
8101,4070,884,4,42884.53
8102,4070,461,3,20473.79
8103,4071,21,2,37920.27
8104,4072,225,2,40309.54
8105,4072,551,3,9376.65
8106,4072,567,2,46002.49
8107,4073,129,1,44442.13
8108,4073,830,5,20400.03
8109,4074,890,4,13691.14
8110,4075,14,4,28257.23
8111,4075,212,5,46763.3
8112,4075,479,4,11196.75
8113,4076,577,5,15276.67
8114,4076,433,4,33992.67
8115,4076,332,1,16556.01
8116,4077,952,5,14986.64
8117,4078,920,2,44283.03
8118,4078,629,1,24142.49
8119,4079,820,2,15001.87
8120,4079,46,5,46586.52
8121,4079,146,5,28903.38
8122,4080,894,2,28384.43
8123,4080,828,2,25122.99
8124,4081,420,1,23722.86
8125,4081,985,4,11334.14
8126,4081,594,4,15406.94
8127,4082,382,4,41805.42
8128,4082,235,1,7632.95
8129,4082,202,3,28564.56
8130,4083,447,1,46386.61
8131,4083,871,3,49335.47
8132,4083,110,3,31118.74
8133,4084,200,2,26845.29
8134,4084,98,1,25114.12
8135,4084,18,2,22720.01
8136,4085,789,4,14142.2
8137,4086,499,5,36514.21
8138,4086,631,2,2924.18
8139,4086,818,4,11541.43
8140,4087,553,5,24125.4
8141,4087,318,5,47559.86
8142,4088,753,1,27575.7
8143,4089,745,5,42677.75
8144,4090,714,3,23210.15
8145,4091,158,1,46601.31
8146,4091,504,5,38407.2
8147,4091,73,1,48089.3
8148,4092,202,4,41673.76
8149,4093,695,3,3072.81
8150,4093,159,4,1768.13
8151,4093,7,1,12432.42
8152,4094,562,3,8114.31
8153,4094,360,4,45457.26
8154,4095,129,1,49967.17
8155,4095,907,2,11264.52
8156,4095,19,2,47523.16
8157,4096,672,5,10880.63
8158,4097,528,2,19936.71
8159,4097,863,3,41439.31
8160,4098,304,3,19309.3
8161,4098,935,3,22133.51
8162,4099,685,2,16917.8
8163,4099,244,1,6400.9
8164,4099,558,4,35239
8165,4100,834,2,11685.04
8166,4101,252,3,6725.17
8167,4101,265,4,12604.78
8168,4101,963,1,39994.06
8169,4102,810,4,5272.82
8170,4103,2,3,22348.35
8171,4103,978,5,24727.65
8172,4103,644,4,10892.83
8173,4104,464,1,47098.21
8174,4104,301,3,27196.64
8175,4105,311,3,23891.12
8176,4105,255,2,32116.12
8177,4105,874,2,42360.42
8178,4106,430,3,14436.24
8179,4106,678,1,43188.56
8180,4106,374,4,45051.12
8181,4107,341,3,44945.4
8182,4107,303,4,14407.11
8183,4107,567,2,5615.6
8184,4108,407,4,29710.31
8185,4108,659,5,35921.97
8186,4109,127,5,3734.34
8187,4109,249,5,27718.51
8188,4110,329,2,4886.39
8189,4110,116,3,21611.27
8190,4110,339,2,37096.77
8191,4111,529,4,3023.54
8192,4112,284,4,39560.67
8193,4112,322,5,3141.1
8194,4113,234,1,5534.03
8195,4113,574,5,1651.03
8196,4114,349,3,498.07
8197,4114,291,1,26214.14
8198,4115,773,1,17901.99
8199,4115,247,3,36988.37
8200,4115,539,1,47338.97
8201,4116,562,2,31839.29
8202,4116,741,3,17326.4
8203,4117,592,3,4336.89
8204,4117,786,3,15399.68
8205,4117,213,4,45893.28
8206,4118,471,1,41921.4
8207,4118,387,5,38277.94
8208,4118,703,2,34908.24
8209,4119,321,4,48959.83
8210,4119,259,5,42514.79
8211,4120,342,4,9804.2
8212,4121,790,5,41241.56
8213,4122,644,5,42592.07
8214,4122,967,1,31786.83
8215,4122,494,3,16344.45
8216,4123,161,5,6399.45
8217,4123,987,5,14501.7
8218,4123,242,2,18142.64
8219,4124,368,2,25744.53
8220,4124,492,2,37558.74
8221,4124,347,1,8140.35
8222,4125,707,4,19307.65
8223,4125,74,4,32626.32
8224,4126,587,1,44030.08
8225,4127,835,3,24137.39
8226,4127,66,2,32014.27
8227,4128,239,4,49786.67
8228,4128,240,3,15411.98
8229,4129,246,5,1352.64
8230,4129,778,3,33804.22
8231,4129,197,4,35168.88
8232,4130,444,1,1337.4
8233,4130,743,4,41912.37
8234,4131,190,5,19004.41
8235,4132,808,2,14571.63
8236,4132,893,3,30081.82
8237,4133,485,5,3550.52
8238,4133,633,3,41403.62
8239,4133,331,5,19424.34
8240,4134,284,5,36510.64
8241,4135,702,3,27260.39
8242,4135,654,5,24330.97
8243,4135,634,4,16447.81
8244,4136,69,2,10017.81
8245,4136,69,2,12054.94
8246,4137,17,3,39314.78
8247,4137,755,3,29137.81
8248,4137,992,2,32484.66
8249,4138,272,4,43550.81
8250,4138,762,1,27785.81
8251,4138,220,5,10771.76
8252,4139,534,4,26784.28
8253,4139,993,3,30688.2
8254,4140,768,4,20772.2
8255,4140,807,2,15880.84
8256,4140,4,1,38706.16
8257,4141,489,1,32514.95
8258,4141,562,4,43616.81
8259,4141,472,2,38003.39
8260,4142,324,2,12543.24
8261,4142,358,1,11338.96
8262,4142,360,5,5650.5
8263,4143,140,3,4053.17
8264,4143,388,2,42505.84
8265,4144,788,5,35873.99
8266,4144,221,5,4899.62
8267,4145,568,1,47763.83
8268,4146,120,2,32572.44
8269,4146,520,4,6365.93
8270,4147,493,5,34501.4
8271,4147,243,2,28958.92
8272,4147,997,3,20360.06
8273,4148,880,5,8550.37
8274,4148,978,2,47588.98
8275,4149,916,4,26294.86
8276,4149,451,3,35118.08
8277,4149,739,2,41283.14
8278,4150,210,5,40567.29
8279,4151,697,4,10682.48
8280,4151,348,1,14444.58
8281,4152,530,2,28994.27
8282,4152,366,3,34680.59
8283,4152,483,1,31095.58
8284,4153,850,3,23091.91
8285,4154,110,4,47442.3
8286,4154,626,1,31526.37
8287,4154,86,4,42629.79
8288,4155,91,2,43067.4
8289,4156,394,3,35911.72
8290,4156,593,4,34268.88
8291,4156,137,1,32945.86
8292,4157,525,2,38190.64
8293,4158,568,1,5044.47
8294,4158,278,5,39869.78
8295,4159,410,2,36161.93
8296,4159,774,4,12404.21
8297,4159,28,2,49862.67
8298,4160,954,4,34619.15
8299,4160,432,3,6824.45
8300,4160,161,2,26759.9
8301,4161,662,4,29193.31
8302,4161,357,2,9209.04
8303,4162,114,1,1625.56
8304,4162,131,1,47468.07
8305,4163,197,2,4983.88
8306,4163,16,2,37139.46
8307,4163,525,4,11859.52
8308,4164,757,3,6447.54
8309,4165,813,2,11408.22
8310,4165,395,5,26662.04
8311,4166,484,3,2023.58
8312,4166,52,3,27572.38
8313,4166,26,1,1687.57
8314,4167,313,3,41947.47
8315,4167,729,3,46705.66
8316,4168,420,5,14897.03
8317,4169,910,1,32296.39
8318,4169,650,4,45264.77
8319,4170,453,1,14041.14
8320,4170,171,3,4337.08
8321,4170,878,4,404.38
8322,4171,524,1,41411.27
8323,4171,766,3,39857.43
8324,4171,758,3,15231.01
8325,4172,157,5,5172.45
8326,4172,407,3,14107.65
8327,4173,243,2,26029.14
8328,4173,145,5,35504.06
8329,4174,617,2,21320.94
8330,4174,989,3,46603.57
8331,4174,104,4,32167.47
8332,4175,178,2,4724.81
8333,4175,567,4,14766.41
8334,4176,641,1,42504.46
8335,4176,180,4,25790.94
8336,4176,245,3,13645.6
8337,4177,361,5,48954.54
8338,4178,40,4,2051.43
8339,4179,810,5,28580.4
8340,4179,634,4,25996.96
8341,4180,620,2,39178.63
8342,4181,207,2,2108.27
8343,4181,966,2,44671.97
8344,4181,101,1,5400.32
8345,4182,681,5,24140.05
8346,4183,721,2,47804.34
8347,4183,391,2,18552.85
8348,4184,143,3,3033.04
8349,4184,208,4,28935.27
8350,4185,870,2,47985.72
8351,4185,498,5,34380.68
8352,4186,923,2,11008.23
8353,4186,337,5,40801.44
8354,4186,874,1,35004.25
8355,4187,730,4,34204.44
8356,4188,686,2,691.38
8357,4188,203,5,20559.57
8358,4189,894,1,4728.65
8359,4190,582,2,39755.48
8360,4191,922,2,1627.49
8361,4192,777,4,7678.24
8362,4193,316,3,49849.72
8363,4193,383,1,48424.38
8364,4194,785,2,24433.18
8365,4194,827,2,14838.5
8366,4195,96,4,7895.83
8367,4195,384,1,32883.34
8368,4195,581,2,1087.85
8369,4196,571,4,17189.05
8370,4196,540,4,2904.5
8371,4196,641,3,40187.27
8372,4197,942,1,24776.21
8373,4197,844,5,44897.19
8374,4197,350,2,6519.78
8375,4198,156,3,10821.77
8376,4198,345,5,1320.27
8377,4198,732,3,28835.9
8378,4199,969,2,26391.47
