order_id,customer_id,order_date,order_status,total_amount
4467,4810,2024-07-26,Cancelled,74723.4
4468,2245,2024-05-20,Cancelled,238304.24
4469,556,2024-06-21,Processing,231816.72
4470,4563,2024-10-26,Delivered,179937.47
4471,1174,2024-04-03,Delivered,285104.51
4472,2381,2024-12-16,Shipped,127505.48
4473,4557,2024-02-21,Processing,294839.13
4474,4790,2024-05-11,Shipped,245404.79
4475,4319,2025-07-06,Cancelled,158134.44
4476,2645,2025-09-25,Cancelled,321782.77
4477,3718,2025-06-03,Delivered,86199.38
4478,1802,2024-02-03,Shipped,30351.04
4479,2258,2024-05-31,Delivered,102022.38
4480,4923,2024-04-25,Processing,160834.93
4481,4270,2025-05-01,Shipped,10088.29
4482,760,2026-05-17,Cancelled,173166.5
4483,829,2024-04-04,Delivered,48299.88
4484,446,2026-01-03,Delivered,67701.22
4485,709,2024-01-08,Processing,325128.8
4486,4623,2024-04-17,Cancelled,220449.25
4487,276,2026-05-08,Processing,104528.77
4488,1130,2025-11-14,Delivered,16575.47
4489,3746,2025-05-22,Processing,240155.24
4490,2247,2024-07-29,Shipped,239351.6
4491,2667,2025-06-14,Shipped,31690.18
4492,1138,2025-08-13,Delivered,171559.31
4493,4583,2024-02-14,Shipped,198263.1
4494,3905,2025-12-02,Cancelled,151826.49
4495,4042,2025-01-06,Shipped,269063.55
4496,1008,2026-03-28,Delivered,116826.24
4497,974,2026-03-25,Shipped,175009.2
4498,2565,2025-11-13,Processing,181581.05
4499,3494,2025-03-21,Shipped,157523.23
4500,4037,2026-02-01,Shipped,8637.26
4501,942,2024-11-15,Processing,143709.75
4502,1938,2024-01-20,Shipped,16768.85
4503,2888,2024-06-22,Delivered,56309.28
4504,1616,2024-03-30,Delivered,67141.93
4505,2165,2026-01-09,Processing,25684.79
4506,3867,2025-01-16,Processing,117716.62
4507,1739,2026-03-22,Cancelled,248943.6
4508,644,2024-03-06,Shipped,191711.72
4509,2454,2024-06-05,Delivered,48592
4510,2257,2025-03-20,Cancelled,166956.52
4511,659,2025-02-21,Cancelled,45161.19
4512,3585,2024-05-04,Processing,90830.96
4513,354,2024-10-14,Processing,46371.51
4514,33,2026-01-10,Processing,166508.17
4515,461,2025-08-03,Delivered,274975.49
4516,3948,2026-05-02,Delivered,133983.85
4517,3669,2024-07-04,Shipped,190374.3
4518,1788,2024-02-19,Shipped,85357.94
4519,4964,2025-01-17,Delivered,60921.7
4520,1173,2026-02-20,Delivered,363779.17
4521,4453,2024-12-15,Cancelled,45195.38
4522,2050,2025-03-25,Shipped,49220.48
4523,706,2024-06-27,Cancelled,279765.06
4524,2887,2025-05-11,Processing,143404.17
4525,2992,2024-01-06,Cancelled,355076.78
4526,2067,2025-02-20,Shipped,156333.79
4527,1529,2026-01-29,Processing,88526.56
4528,164,2024-05-24,Processing,162533.3
4529,1610,2025-09-11,Shipped,295640.16
4530,4827,2026-01-17,Processing,266129.97
4531,736,2025-10-19,Processing,321712.91
4532,4743,2024-10-09,Cancelled,241084.7
4533,1558,2025-08-20,Cancelled,37474.98
4534,4286,2025-11-04,Processing,48763.43
4535,2687,2024-06-19,Processing,401935.55
4536,3336,2024-12-25,Cancelled,143470.83
4537,4468,2026-05-13,Shipped,16714.14
4538,2549,2024-04-14,Cancelled,128025.27
4539,298,2024-10-19,Processing,33208.41
4540,832,2024-11-24,Delivered,35229.96
4541,4648,2026-01-09,Cancelled,44910.82
4542,3833,2025-02-09,Delivered,298273
4543,1612,2026-04-04,Cancelled,198174.1
4544,2605,2024-03-08,Processing,239478.3
4545,4583,2026-01-13,Delivered,196289.31
4546,4693,2025-10-06,Cancelled,343585.54
4547,4599,2025-05-08,Delivered,42122.01
4548,3503,2025-02-17,Shipped,473291.97
4549,3672,2025-01-25,Cancelled,368930.12
4550,1315,2024-03-22,Cancelled,223688.2
4551,2530,2024-01-31,Shipped,86006.64
4552,389,2024-12-03,Shipped,15586.2
4553,3038,2025-07-01,Shipped,344235.09
4554,3999,2026-04-16,Cancelled,118557.4
4555,4086,2026-05-10,Processing,348323.91
4556,4226,2024-11-01,Processing,129879.76
4557,2949,2025-09-04,Shipped,93486.54
4558,2390,2025-11-07,Cancelled,216655.42
4559,1435,2025-03-12,Cancelled,13989.96
4560,1508,2026-02-27,Cancelled,251732.18
4561,784,2025-03-09,Shipped,203491.05
4562,1399,2025-05-04,Processing,199094.26
4563,2362,2025-06-16,Processing,168073.54
4564,234,2025-06-07,Shipped,75183.72
4565,672,2024-04-21,Processing,429175.14
4566,2812,2026-01-26,Delivered,181900.92
4567,4217,2024-04-21,Processing,37183.56
4568,1147,2024-06-01,Processing,102005.31
4569,4639,2025-11-12,Shipped,143094.23
4570,2132,2025-03-22,Cancelled,171015.33
4571,3183,2025-08-26,Shipped,138336.21
4572,928,2025-09-19,Processing,169064.78
4573,1330,2025-05-28,Shipped,68791.13
4574,354,2026-04-15,Shipped,245384.14
4575,922,2024-06-05,Shipped,192655.9
4576,2138,2025-12-20,Delivered,248696.98
4577,2964,2025-11-21,Delivered,132948
4578,4006,2024-11-17,Cancelled,53483.4
4579,377,2025-03-28,Cancelled,128609.45
4580,978,2024-07-21,Delivered,29961.48
4581,797,2024-04-02,Delivered,187639.94
4582,1214,2024-01-03,Shipped,45948.62
4583,4967,2024-09-27,Delivered,196418.8
4584,4112,2025-02-04,Cancelled,90386.54
4585,4438,2024-02-02,Processing,119960.24
4586,367,2024-05-16,Shipped,305537.33
4587,3443,2024-10-19,Cancelled,59005.5
4588,2177,2025-03-29,Delivered,5544.1
4589,2721,2025-04-16,Shipped,173550.4
4590,1953,2024-12-04,Processing,344873.62
4591,938,2024-09-13,Shipped,57824.6
4592,1643,2026-04-13,Delivered,424358.5
4593,4586,2025-02-22,Delivered,113034.28
4594,2433,2025-03-15,Processing,39868.05
4595,3152,2024-05-04,Cancelled,362999.24
4596,2248,2025-04-27,Shipped,329961.67
4597,3126,2024-08-07,Cancelled,101855.21
4598,3490,2024-02-14,Cancelled,17712.1
4599,795,2024-08-21,Shipped,184107.18
4600,664,2025-05-02,Delivered,433582.89
4601,2479,2024-01-23,Processing,229151.48
4602,1195,2025-11-27,Delivered,16350.7
4603,4052,2025-02-14,Delivered,332184.76
4604,2535,2024-10-12,Shipped,123103.63
4605,3296,2025-07-30,Shipped,22224.2
4606,823,2025-09-15,Processing,98761.14
4607,629,2025-04-22,Cancelled,194957.86
4608,425,2025-02-11,Delivered,152657.4
4609,3196,2025-07-04,Cancelled,45220.77
4610,1613,2026-04-28,Shipped,45176.25
4611,3195,2026-05-14,Cancelled,254975.68
4612,3159,2025-07-08,Delivered,308484.86
4613,4555,2025-05-23,Delivered,58400.32
4614,3157,2025-10-16,Cancelled,239590.02
4615,3925,2025-04-11,Processing,69380.32
4616,71,2025-10-30,Delivered,325214.34
4617,4721,2024-12-29,Shipped,30584.6
4618,2069,2026-03-12,Processing,47099.11
4619,1331,2025-09-05,Delivered,256189.39
4620,4421,2026-04-14,Processing,22783.53
4621,1446,2024-05-20,Cancelled,236300.8
4622,4267,2025-10-10,Cancelled,6945.4
4623,1339,2025-07-20,Processing,379634.99
4624,541,2024-04-14,Shipped,120347.61
4625,864,2026-04-27,Processing,197630.6
4626,1007,2026-05-11,Delivered,270334.97
4627,2435,2025-06-22,Shipped,216911.55
4628,1071,2024-01-27,Shipped,73886.7
4629,4290,2024-04-04,Shipped,84753.7
4630,3911,2026-03-20,Processing,358056.55
4631,1973,2024-07-22,Cancelled,315265.57
4632,1092,2025-11-27,Shipped,252949.08
4633,2535,2025-11-04,Delivered,132113.52
4634,4845,2025-06-17,Cancelled,89378.31
4635,2822,2024-02-22,Processing,191058.36
4636,680,2024-02-26,Processing,339143.67
4637,194,2024-08-15,Cancelled,15956.37
4638,560,2026-01-15,Shipped,132700.59
4639,4323,2025-11-05,Processing,17789.7
4640,3996,2024-09-24,Processing,120695.92
4641,3679,2026-05-15,Shipped,62037.78
4642,4679,2026-03-30,Processing,359256.75
4643,2668,2025-07-07,Processing,151103.03
4644,3022,2025-08-29,Shipped,373539.19
4645,303,2026-01-01,Processing,156583.91
4646,3368,2025-08-26,Shipped,101517.04
4647,4023,2024-10-11,Processing,143158.54
4648,4855,2024-07-27,Processing,49123.01
4649,4425,2024-03-30,Processing,185808.01
4650,2387,2024-03-25,Processing,296323.84
4651,2644,2024-12-27,Delivered,69066.44
4652,4377,2025-07-19,Shipped,171963.91
4653,3489,2024-12-31,Shipped,209841.75
4654,4371,2026-05-28,Shipped,138325.62
4655,4937,2024-08-27,Delivered,98126.08
4656,3535,2026-01-28,Shipped,371063.44
4657,2425,2025-11-03,Processing,169763.96
4658,274,2024-11-27,Processing,196671.57
4659,3081,2025-08-30,Delivered,127617.48
4660,4195,2026-05-02,Delivered,69875.01
4661,4884,2024-08-23,Processing,162515.26
4662,1346,2025-06-21,Delivered,206384.22
4663,35,2024-01-18,Delivered,291972.81
4664,2780,2024-04-08,Delivered,347677.79
4665,1237,2024-05-15,Shipped,85837.81
4666,3431,2024-02-04,Cancelled,217247.24
4667,4271,2026-05-14,Cancelled,95401
4668,3077,2026-02-18,Cancelled,155469.09
4669,3212,2024-09-01,Delivered,91350.5
4670,3934,2024-10-26,Delivered,105660.46
4671,2406,2026-05-18,Cancelled,4266.56
4672,3105,2026-03-07,Cancelled,233251.96
4673,3054,2024-01-20,Cancelled,288334.47
4674,2484,2024-05-19,Delivered,167514.24
4675,1147,2024-03-09,Processing,252947.82
4676,2521,2026-04-05,Processing,108310.72
4677,3433,2024-06-18,Processing,70282.44
4678,1820,2025-09-01,Cancelled,145732.98
4679,507,2025-05-30,Cancelled,109646.26
4680,1468,2025-10-31,Cancelled,226245.73
4681,4946,2024-05-12,Processing,134034.65
4682,3472,2025-10-27,Shipped,301303.66
4683,1110,2025-12-05,Delivered,179833.4
4684,3803,2025-04-15,Processing,68885.74
4685,2575,2024-08-18,Shipped,148531.69
4686,527,2024-06-30,Shipped,62132.4
4687,4537,2024-02-26,Shipped,183839.42
4688,1545,2024-06-10,Shipped,258680.09
4689,3078,2025-11-06,Processing,235917.51
4690,68,2024-04-23,Delivered,117876.96
4691,4843,2025-05-25,Delivered,41516.9
4692,212,2025-01-22,Delivered,77754.41
4693,29,2025-04-17,Shipped,115990.41
4694,2778,2025-03-05,Cancelled,50440.06
4695,3970,2025-07-19,Shipped,43837.34
4696,1738,2025-02-28,Processing,297344.9
4697,2484,2024-04-18,Cancelled,94352.16
4698,4192,2024-01-04,Processing,221469.75
4699,1053,2025-04-01,Cancelled,246337.6
4700,21,2024-04-15,Cancelled,124045.02
4701,3857,2024-05-08,Shipped,14283.86
4702,3658,2025-09-06,Cancelled,97548.21
4703,2364,2024-05-10,Cancelled,190813.55
4704,630,2025-01-04,Cancelled,116023.4
4705,4861,2026-05-08,Processing,44889.55
4706,4973,2025-05-23,Shipped,157500.49
4707,2993,2025-07-18,Cancelled,76523.94
4708,1903,2026-05-08,Delivered,21452.4
4709,2981,2024-05-12,Shipped,47529.92
4710,1005,2025-07-18,Delivered,12939.34
4711,2318,2025-05-11,Cancelled,166006.35
4712,1814,2024-06-10,Processing,210267.6
4713,4978,2024-09-10,Shipped,155723.71
4714,1024,2024-01-30,Processing,305512.52
4715,2157,2024-07-28,Processing,201375.22
4716,4534,2024-06-21,Delivered,289700.44
4717,3988,2024-09-22,Processing,1133.6
4718,3004,2026-01-29,Delivered,82781.24
4719,4228,2024-09-01,Shipped,4945.56
4720,56,2024-08-15,Delivered,25793.04
4721,4586,2026-03-20,Processing,188325.4
4722,2493,2025-10-11,Cancelled,141311.82
4723,399,2026-05-05,Cancelled,307057.02
4724,194,2024-02-08,Processing,249042.28
4725,2493,2024-04-06,Delivered,264743.7
4726,3108,2024-02-23,Shipped,119223.69
4727,239,2024-05-17,Cancelled,85823.85
4728,2701,2024-09-24,Shipped,525.6
4729,4581,2024-11-25,Delivered,206206.62
4730,107,2025-08-08,Processing,239752.96
4731,3051,2025-10-31,Processing,223588.25
4732,3479,2025-05-07,Delivered,56384.62
4733,2822,2025-10-13,Processing,238217.43
4734,2693,2025-07-22,Processing,77379.07
4735,4050,2026-04-22,Shipped,22936.44
4736,885,2024-12-06,Processing,125952.51
4737,3795,2024-03-04,Cancelled,130995.22
4738,2711,2024-12-18,Shipped,119796.67
4739,4825,2025-02-06,Cancelled,217060.78
4740,2082,2024-12-23,Cancelled,318294.51
4741,1985,2024-03-10,Processing,56137.31
4742,868,2024-07-22,Cancelled,320869.96
4743,2957,2025-02-22,Processing,171549.87
4744,3763,2026-05-30,Delivered,134392.62
4745,1741,2025-01-19,Delivered,86089.91
4746,1809,2024-10-07,Shipped,5305.02
4747,2867,2024-07-17,Cancelled,68549.62
4748,708,2025-07-27,Shipped,33157.22
4749,3557,2024-10-19,Delivered,174591.28
4750,169,2025-08-06,Shipped,307230.31
4751,4345,2024-12-24,Shipped,113541.75
4752,1776,2026-04-22,Cancelled,63667.04
4753,4529,2024-01-07,Processing,326276.93
4754,691,2024-07-26,Delivered,89290.03
4755,2031,2025-07-11,Delivered,215645.75
4756,109,2026-05-02,Cancelled,222098.09
4757,4059,2025-05-14,Shipped,143862.98
4758,1499,2025-06-14,Shipped,22703.94
4759,4353,2024-10-01,Shipped,7488.31
4760,1058,2024-10-02,Shipped,39599.33
4761,258,2026-02-18,Cancelled,5398.39
4762,1014,2025-02-14,Processing,299824.34
4763,3345,2025-02-18,Shipped,76469.1
4764,3082,2024-04-28,Processing,166421.57
4765,391,2025-10-10,Delivered,139944.42
4766,2834,2025-11-16,Delivered,39713.36
4767,1654,2025-06-27,Cancelled,289442.49
4768,3475,2025-02-13,Shipped,212016.87
4769,252,2026-03-11,Delivered,184642.68
4770,4986,2024-03-21,Delivered,146010.06
4771,2000,2024-11-29,Cancelled,116717.54
4772,1556,2025-10-08,Shipped,166333.92
4773,2290,2025-10-26,Cancelled,92021.79
4774,566,2026-05-28,Cancelled,19060.05
4775,1064,2024-01-15,Processing,31741.56
4776,2741,2024-10-18,Shipped,188298.81
4777,4096,2024-12-25,Shipped,69133.06
4778,598,2024-06-29,Delivered,119390.28
4779,3359,2025-12-29,Shipped,47809.74
4780,1627,2025-03-21,Cancelled,65657.22
4781,8,2025-08-25,Cancelled,30105.8
4782,757,2026-03-12,Processing,396578.49
4783,4813,2025-11-25,Processing,352254.85
4784,1721,2026-02-14,Delivered,74833.98
4785,1219,2026-05-25,Cancelled,230286.29
4786,2024,2025-11-01,Processing,112862.34
4787,3416,2025-10-12,Processing,117520.95
4788,4316,2025-04-05,Cancelled,96989.2
4789,957,2026-05-29,Delivered,80926.1
4790,3358,2025-08-01,Processing,66819.14
4791,4235,2025-02-26,Shipped,27710.15
4792,1035,2025-09-19,Processing,238143.97
4793,1995,2024-12-15,Shipped,143418.33
4794,2288,2025-03-21,Processing,56963.58
4795,1895,2026-05-04,Cancelled,298946.08
4796,2787,2025-01-07,Cancelled,83161.68
4797,3256,2024-05-29,Cancelled,192941.78
4798,718,2026-03-12,Processing,34353.07
4799,726,2026-01-20,Shipped,47390.93
4800,4895,2024-01-26,Delivered,977.08
4801,392,2024-10-16,Processing,157348.84
4802,3024,2024-05-05,Delivered,96956.33
4803,2918,2025-07-06,Processing,234533.25
4804,1165,2025-09-29,Shipped,299767.77
4805,4356,2026-04-26,Shipped,265265.28
4806,71,2025-07-30,Delivered,76431.13
4807,1454,2025-04-03,Cancelled,51594.39
4808,4784,2026-05-15,Processing,1386.31
4809,3082,2024-09-14,Cancelled,123186.38
4810,2063,2026-04-21,Processing,25410.64
4811,3902,2024-01-29,Processing,305981.12
4812,1736,2025-03-08,Shipped,73457.46
4813,1075,2024-02-25,Delivered,205638.53
4814,2139,2024-01-21,Delivered,70315.82
4815,3252,2025-01-26,Cancelled,81886
4816,4628,2025-02-28,Cancelled,6259.14
4817,4203,2024-01-17,Processing,34449.12
4818,1999,2026-02-06,Delivered,56000.94
4819,2059,2025-09-01,Shipped,188346.53
4820,2838,2024-02-28,Processing,126573.3
4821,4947,2024-09-04,Delivered,48353.06
4822,2911,2025-08-27,Processing,1349.7
4823,4352,2024-08-02,Cancelled,44941.35
4824,830,2025-11-14,Shipped,97604.14
4825,4101,2025-09-01,Delivered,236880.2
4826,221,2025-10-30,Processing,164187.15
4827,2056,2024-09-05,Shipped,208128.14
4828,1833,2025-10-02,Delivered,55304.28
4829,4750,2025-04-10,Delivered,150959.2
4830,4041,2024-03-11,Shipped,187305.54
4831,4524,2026-01-28,Shipped,211162.44
4832,2657,2026-04-13,Delivered,163222.68
4833,4690,2024-12-21,Cancelled,135797.52
4834,3837,2024-11-23,Delivered,75519.55
4835,1894,2026-02-01,Processing,33100.28
4836,2267,2026-05-05,Cancelled,450825.55
4837,3415,2024-07-06,Cancelled,37235.84
4838,268,2026-03-02,Cancelled,71882.12
4839,3707,2025-07-07,Delivered,257311.29
4840,4936,2024-04-24,Delivered,537623.79
4841,3289,2025-06-30,Processing,82490.7
4842,2121,2024-07-13,Cancelled,60170.84
4843,1682,2024-03-18,Processing,140321.82
4844,4674,2025-08-01,Shipped,243097.8
4845,1708,2025-02-07,Shipped,361619.35
4846,508,2024-10-09,Processing,74772.77
4847,3848,2024-03-03,Processing,154735
4848,4218,2025-10-07,Delivered,140940.55
4849,4045,2025-09-01,Processing,155419.98
4850,640,2025-07-16,Cancelled,148427.76
4851,4789,2024-10-02,Cancelled,16148.19
4852,700,2026-05-20,Processing,139842.48
4853,668,2025-06-30,Shipped,43836.62
4854,2963,2026-04-27,Cancelled,24901.88
4855,1873,2025-09-20,Delivered,70557.38
4856,4069,2025-08-01,Processing,71163.46
4857,3929,2026-02-12,Processing,43425.16
4858,3648,2024-06-13,Delivered,394284.13
4859,4562,2025-03-15,Delivered,361255.92
4860,1910,2025-08-27,Cancelled,64056.32
4861,2885,2024-10-18,Shipped,164553.87
4862,3300,2024-09-23,Delivered,18484.35
4863,4258,2024-08-08,Shipped,125791.46
4864,3671,2025-12-29,Shipped,182500.76
4865,1794,2025-04-29,Processing,292754.7
4866,1263,2026-05-05,Cancelled,477606.93
4867,1640,2026-02-06,Processing,87338.36
4868,3356,2025-06-09,Processing,210698.35
4869,1926,2026-05-18,Delivered,72599.58
4870,3686,2026-05-08,Shipped,6297
4871,4779,2025-01-17,Shipped,19988.3
4872,3935,2025-10-04,Processing,146147.15
4873,2043,2025-12-02,Delivered,264614.71
4874,1494,2026-02-12,Delivered,195978.02
4875,452,2024-02-05,Processing,68006.04
4876,1550,2025-07-10,Shipped,113134.74
4877,949,2024-08-11,Cancelled,157320.2
4878,1257,2024-12-25,Delivered,214127.11
4879,2539,2025-10-05,Delivered,119596.37
4880,1008,2025-09-18,Shipped,12551.2
4881,1152,2025-07-29,Cancelled,24141.66
4882,2722,2025-08-10,Delivered,135438.03
4883,2387,2025-02-13,Processing,161962.76
4884,4564,2026-04-06,Shipped,31324.85
4885,1671,2024-10-09,Shipped,66793.86
4886,2386,2025-12-11,Cancelled,22835.57
4887,1800,2025-08-12,Cancelled,209924.34
4888,2289,2025-12-07,Cancelled,225497.6
4889,2403,2024-08-07,Delivered,179275.52
4890,3402,2026-03-07,Cancelled,70437.23
4891,1625,2024-11-24,Delivered,428706.87
4892,2511,2025-08-26,Delivered,252080.7
4893,4999,2025-09-19,Cancelled,113531.12
4894,1441,2024-10-16,Delivered,28714.47
4895,1589,2025-03-19,Processing,36451.53
4896,1201,2024-12-01,Delivered,251985.56
4897,4660,2024-07-16,Cancelled,137056.64
4898,3337,2024-05-28,Delivered,89683.5
4899,3058,2024-05-18,Cancelled,230134.89
4900,3957,2025-05-08,Delivered,207889.72
4901,74,2024-06-28,Delivered,122597.31
4902,2790,2025-10-24,Processing,263683.59
4903,1815,2025-03-26,Processing,6413.03
4904,2246,2024-08-27,Shipped,126855.85
4905,3731,2024-11-15,Delivered,289289
4906,4821,2024-03-24,Shipped,255081.61
4907,103,2025-01-17,Processing,135432.45
4908,2617,2024-11-19,Shipped,178017.1
4909,2323,2025-09-02,Shipped,32003.38
4910,3981,2024-12-25,Cancelled,61887.15
4911,3357,2026-02-07,Processing,36864.74
4912,1282,2026-05-26,Shipped,319681.76
4913,2024,2025-04-08,Processing,127444.18
4914,2073,2024-11-10,Processing,98548.38
4915,910,2024-04-05,Delivered,7913.72
4916,4169,2025-01-11,Processing,92381.48
4917,2971,2024-01-21,Delivered,92998.28
4918,3468,2024-03-01,Shipped,57471.78
4919,1442,2026-05-21,Processing,52933.29
4920,1948,2025-06-03,Shipped,91619.26
4921,2197,2025-01-05,Cancelled,88362.38
4922,1674,2026-02-24,Cancelled,431080
4923,3794,2024-07-14,Cancelled,4896.84
4924,3466,2024-06-30,Delivered,40946.8
4925,98,2025-01-20,Delivered,296132.08
4926,500,2025-09-03,Shipped,10609.24
4927,4964,2025-08-07,Processing,168901.52
4928,4101,2024-02-14,Cancelled,101626.95
4929,1766,2026-03-20,Processing,33331.56
4930,3239,2024-09-03,Shipped,68350.35
4931,1696,2026-04-04,Processing,38619.39
4932,2650,2025-05-29,Cancelled,2464.38
4933,55,2024-01-24,Shipped,133988.48
4934,1399,2025-01-10,Processing,439353.82
4935,4995,2025-02-18,Processing,140868.8
4936,4530,2024-11-18,Cancelled,88081.8
4937,4451,2024-09-22,Delivered,197880.64
4938,2362,2024-03-12,Delivered,140618.87
4939,2860,2024-07-03,Processing,285964.42
4940,4334,2026-02-08,Cancelled,190264.4
4941,3752,2025-07-22,Processing,26260.9
4942,4066,2024-09-08,Shipped,146858.49
4943,4330,2024-08-03,Shipped,40156.59
4944,3517,2024-08-20,Cancelled,234019.35
4945,4686,2025-04-25,Delivered,270791.8
4946,4524,2024-10-09,Cancelled,78650.78
4947,2708,2024-11-29,Shipped,152180.28
4948,525,2025-06-03,Shipped,146633.39
4949,1172,2026-02-25,Processing,55702.8
4950,2072,2025-02-27,Delivered,253911.2
4951,3457,2026-01-13,Processing,67403.1
4952,369,2025-02-26,Processing,214067.84
4953,1651,2026-01-08,Shipped,125040.06
4954,4256,2024-07-11,Shipped,94725.1
4955,598,2025-04-16,Cancelled,159145.36
4956,1775,2025-03-24,Processing,257621.31
4957,3824,2026-04-15,Cancelled,344086.63
4958,3125,2025-01-23,Processing,71180.3
4959,3631,2025-12-29,Cancelled,236513.09
4960,2797,2025-09-13,Delivered,299891.51
4961,577,2024-10-30,Delivered,194197.68
4962,2763,2025-04-04,Processing,338268.02
4963,4119,2025-06-18,Processing,305336.18
4964,4823,2024-03-12,Delivered,123156.96
4965,1012,2025-06-21,Cancelled,265838.39
4966,3735,2024-04-20,Processing,47645.84
4967,4189,2026-03-10,Delivered,17446.68
4968,1104,2025-05-19,Processing,155484.68
4969,4924,2025-08-27,Processing,165686.23
4970,4000,2024-07-22,Delivered,229928.34
4971,1090,2025-07-15,Shipped,155933.26
4972,4491,2025-04-28,Delivered,10570.22
4973,1842,2024-09-20,Cancelled,86698.95
4974,3462,2024-12-31,Delivered,106005.77
4975,2592,2024-09-06,Cancelled,47422.78
4976,2394,2024-12-17,Cancelled,242060.27
4977,1303,2024-03-28,Cancelled,182993.62
4978,4806,2025-09-19,Shipped,314732.54
4979,3448,2024-04-30,Delivered,49902.36
4980,2353,2026-05-21,Delivered,19642.49
4981,4468,2024-04-19,Processing,240052.33
4982,1120,2024-06-15,Cancelled,115566.24
4983,1567,2025-07-17,Shipped,128473.61
4984,3011,2024-03-13,Cancelled,242502.45
4985,2238,2025-09-15,Processing,29332.48
4986,3334,2024-02-07,Cancelled,218630.98
4987,809,2025-01-02,Shipped,102389.01
4988,2582,2024-06-28,Delivered,244566.85
4989,2041,2026-03-30,Cancelled,74275.4
4990,27,2025-12-30,Processing,117394.19
4991,3822,2025-06-09,Cancelled,174087.62
4992,75,2024-10-01,Shipped,121520
4993,4472,2026-04-01,Delivered,295508.46
4994,3935,2026-01-22,Processing,220546.04
4995,2357,2025-12-21,Shipped,24504.09
4996,808,2026-01-21,Shipped,51163.28
4997,2900,2024-03-14,Delivered,144089.96
4998,2617,2025-02-01,Shipped,251094.43
4999,968,2025-12-24,Processing,184136.64
5000,2829,2025-04-29,Processing,105640.83
5001,3736,2024-03-14,Delivered,13948.2
5002,2816,2025-09-01,Shipped,14007.72
5003,724,2026-05-26,Shipped,43193.17
5004,1643,2024-05-01,Cancelled,183892.86
5005,620,2025-07-11,Delivered,40371
5006,828,2026-05-30,Cancelled,331970.8
5007,196,2024-03-06,Delivered,144695.52
5008,991,2026-05-09,Delivered,25191.31
5009,1370,2024-11-09,Delivered,278490.68
5010,4026,2024-08-30,Delivered,134675.2
5011,2940,2024-07-15,Cancelled,83054.52
5012,1742,2024-02-04,Processing,100641.1
5013,2552,2026-02-05,Cancelled,389519.75
5014,2941,2024-01-04,Cancelled,292538.42
5015,800,2024-02-15,Shipped,244847.29
5016,2838,2024-08-19,Shipped,373805.48
5017,3530,2024-04-12,Cancelled,8774.51
5018,3289,2026-02-15,Shipped,18297.42
5019,2088,2024-12-23,Processing,121291.62
5020,1396,2026-02-26,Cancelled,365333.95
5021,4457,2025-09-16,Cancelled,76661.13
5022,2205,2024-08-27,Shipped,62497.33
5023,2299,2026-03-28,Processing,380690.87
5024,4788,2025-08-11,Processing,41592.69
5025,1830,2025-02-27,Delivered,75942.2
5026,924,2024-09-01,Delivered,327774.45
5027,3740,2024-08-07,Processing,87792.5
5028,4932,2025-08-04,Delivered,260367.06
5029,3797,2024-05-17,Delivered,99036.44
5030,4435,2025-01-22,Shipped,105269.82
5031,3201,2025-04-03,Processing,72119.7
5032,4437,2025-07-17,Cancelled,209735.92
5033,4941,2025-12-23,Processing,134132.98
5034,3563,2025-12-06,Cancelled,325538.34
5035,104,2024-10-19,Processing,469020.38
5036,1703,2025-04-15,Shipped,63033.87
5037,1679,2026-01-19,Cancelled,380184.75
5038,2123,2025-04-22,Shipped,284886.03
5039,3934,2024-04-19,Processing,70665.12
5040,4444,2026-02-10,Shipped,77468.97
5041,2559,2025-10-25,Cancelled,429369.94
5042,2959,2024-02-17,Shipped,93218.23
5043,383,2026-02-08,Delivered,31300.06
5044,3181,2025-04-03,Cancelled,150988.1
5045,4746,2025-01-30,Shipped,101916.54
5046,3717,2024-11-27,Shipped,189375.69
5047,2625,2024-02-27,Processing,196255.4
5048,3156,2026-05-25,Cancelled,62663.15
5049,1944,2025-12-27,Delivered,146407.07
5050,4415,2024-12-21,Cancelled,107808.84
5051,1924,2025-04-13,Processing,71251.08
5052,1977,2024-08-30,Processing,86295.6
5053,1902,2026-04-26,Delivered,127485.71
5054,3970,2024-01-31,Delivered,44339.7
5055,808,2024-03-06,Processing,46430.99
5056,2431,2026-03-01,Delivered,119016.85
5057,2805,2025-11-30,Cancelled,115151.46
5058,260,2024-09-15,Delivered,46602.95
5059,4948,2026-04-08,Shipped,143002.12
5060,2547,2024-03-31,Processing,118149.95
5061,3436,2026-01-13,Cancelled,303686.98
5062,1297,2024-03-13,Shipped,179085.84
5063,3581,2025-09-30,Cancelled,32420.91
5064,3779,2025-12-22,Delivered,121061.7
5065,879,2024-06-11,Cancelled,164578.78
5066,416,2026-02-07,Cancelled,445970.95
5067,145,2025-07-28,Processing,65836.72
5068,3689,2025-11-20,Shipped,131596.05
5069,4980,2025-02-15,Shipped,59936.94
5070,340,2026-02-17,Delivered,195289.65
5071,1943,2025-03-09,Cancelled,118345.86
5072,2944,2025-08-16,Processing,295463.18
5073,3958,2026-02-19,Cancelled,200310.24
5074,4903,2024-03-02,Cancelled,85196.94
5075,1778,2024-09-01,Cancelled,321131.01
5076,1370,2026-03-10,Shipped,157580.15
5077,2356,2026-03-20,Cancelled,61428.93
5078,3162,2026-01-30,Cancelled,88663
5079,161,2024-08-29,Delivered,78417.66
5080,100,2026-02-06,Processing,152105.84
