s.no,shipping_id,order_id,shipping_date,delivery_date,shipping_cost,courier_name
,3507,3507,13-02-2026,19-02-2026,176.34,DTDC
,3508,3508,14-03-2025,18-03-2025,161.53,DTDC
,3509,3509,05-06-2024,07-06-2024,224.95,Delhivery
,3510,3510,11-09-2025,15-09-2025,143.61,Delhivery
,3511,3511,25-04-2025,28-04-2025,64.52,DTDC
,3512,3512,02-07-2025,07-07-2025,227.88,Ekart
,3513,3513,22-02-2024,26-02-2024,174,Delhivery
,3514,3514,23-04-2024,29-04-2024,240.89,DTDC
,3515,3515,14-12-2024,19-12-2024,42,Blue Dart
,3516,3516,28-02-2026,03-03-2026,223.29,DTDC
,3517,3517,04-05-2025,11-05-2025,138.21,Ekart
,3518,3518,27-07-2024,29-07-2024,168.07,Ekart
,3519,3519,08-10-2025,13-10-2025,282.22,Delhivery
,3520,3520,12-05-2025,17-05-2025,207.04,DTDC
,3521,3521,10-02-2025,16-02-2025,213.72,Blue Dart
,3522,3522,13-01-2024,18-01-2024,220.17,Blue Dart
,3523,3523,08-07-2024,14-07-2024,194.39,Delhivery
,3524,3524,21-01-2025,27-01-2025,216.31,DTDC
,3525,3525,11-01-2026,17-01-2026,206.5,Blue Dart
,3526,3526,24-02-2026,02-03-2026,242.28,Ekart
,3527,3527,13-12-2025,17-12-2025,54.07,DTDC
,3528,3528,17-12-2024,20-12-2024,150.88,Blue Dart
,3529,3529,18-08-2024,25-08-2024,227.85,Ekart
,3530,3530,01-11-2024,06-11-2024,211.45,Delhivery
,3531,3531,08-10-2024,10-10-2024,189.75,DTDC
,3532,3532,20-01-2026,22-01-2026,297.55,DTDC
,3533,3533,20-02-2026,27-02-2026,294.55,Blue Dart
,3534,3534,28-01-2024,01-02-2024,198.66,Blue Dart
,3535,3535,05-05-2025,12-05-2025,272.9,DTDC
,3536,3536,17-11-2024,23-11-2024,54.54,Delhivery
,3537,3537,18-09-2024,21-09-2024,115.96,Ekart
,3538,3538,20-10-2024,25-10-2024,84.73,Ekart
,3539,3539,03-10-2024,07-10-2024,197.62,Delhivery
,3540,3540,31-08-2024,07-09-2024,240.77,Ekart
,3541,3541,06-02-2024,13-02-2024,60.62,DTDC
,3542,3542,21-11-2025,23-11-2025,81.11,Ekart
,3543,3543,12-11-2025,16-11-2025,222.41,Ekart
,3544,3544,10-09-2024,17-09-2024,44.27,DTDC
,3545,3545,18-01-2024,20-01-2024,238.19,Ekart
,3546,3546,22-04-2025,26-04-2025,48.7,Blue Dart
,3547,3547,27-03-2026,01-04-2026,102.04,Ekart
,3548,3548,21-04-2026,23-04-2026,132.75,DTDC
,3549,3549,16-11-2024,21-11-2024,82.55,Blue Dart
,3550,3550,19-05-2026,26-05-2026,92.11,Blue Dart
,3551,3551,05-10-2025,12-10-2025,95.18,Ekart
,3552,3552,18-10-2024,22-10-2024,105.08,Ekart
,3553,3553,20-11-2024,26-11-2024,216.26,Delhivery
,3554,3554,20-05-2025,25-05-2025,216.42,Blue Dart
,3555,3555,05-08-2025,11-08-2025,240.01,Ekart
,3556,3556,24-06-2024,27-06-2024,91.37,Blue Dart
,3557,3557,04-11-2025,07-11-2025,298.54,DTDC
,3558,3558,27-09-2024,01-10-2024,135.27,DTDC
,3559,3559,23-08-2024,30-08-2024,74.32,Delhivery
,3560,3560,25-08-2025,27-08-2025,217.19,Blue Dart
,3561,3561,07-03-2024,12-03-2024,135.34,DTDC
,3562,3562,02-04-2024,09-04-2024,41.55,Delhivery
,3563,3563,09-09-2024,13-09-2024,79.4,DTDC
,3564,3564,01-02-2026,06-02-2026,203.86,Delhivery
,3565,3565,28-02-2026,02-03-2026,162.1,Delhivery
,3566,3566,20-02-2026,22-02-2026,145.88,DTDC
,3567,3567,06-04-2025,08-04-2025,119.49,Ekart
,3568,3568,21-04-2024,27-04-2024,236.85,Blue Dart
,3569,3569,19-01-2025,22-01-2025,262.99,DTDC
,3570,3570,17-06-2025,22-06-2025,272.91,Delhivery
,3571,3571,26-10-2024,31-10-2024,66.79,Blue Dart
,3572,3572,01-10-2024,08-10-2024,121.55,Blue Dart
,3573,3573,19-12-2025,21-12-2025,87.25,Ekart
,3574,3574,28-10-2024,04-11-2024,114.18,Ekart
,3575,3575,08-11-2025,11-11-2025,225.43,Delhivery
,3576,3576,22-01-2025,26-01-2025,238.5,Ekart
,3577,3577,31-03-2025,02-04-2025,240.17,Delhivery
,3578,3578,15-08-2024,21-08-2024,290.02,DTDC
,3579,3579,06-04-2024,10-04-2024,77.52,Delhivery
,3580,3580,30-12-2024,04-01-2025,93.94,Ekart
,3581,3581,03-12-2025,10-12-2025,294.46,Delhivery
,3582,3582,14-02-2026,20-02-2026,111.33,Ekart
,3583,3583,25-10-2024,27-10-2024,284.02,Blue Dart
,3584,3584,26-03-2024,31-03-2024,48.73,Blue Dart
,3585,3585,25-09-2025,28-09-2025,119.72,Delhivery
,3586,3586,09-04-2026,12-04-2026,108.99,Delhivery
,3587,3587,12-03-2024,18-03-2024,123.3,Delhivery
,3588,3588,20-07-2025,23-07-2025,70.71,Ekart
,3589,3589,07-01-2026,10-01-2026,275.25,Ekart
,3590,3590,16-01-2025,18-01-2025,270.37,DTDC
,3591,3591,30-08-2024,01-09-2024,185.43,Delhivery
,3592,3592,16-07-2024,18-07-2024,96.96,Delhivery
,3593,3593,09-07-2025,16-07-2025,264.86,DTDC
,3594,3594,06-01-2026,13-01-2026,284.88,Delhivery
,3595,3595,20-01-2024,23-01-2024,234.68,Ekart
,3596,3596,06-05-2024,10-05-2024,230.82,Delhivery
,3597,3597,15-06-2024,21-06-2024,98.3,Delhivery
,3598,3598,22-04-2024,25-04-2024,40.44,Ekart
,3599,3599,29-03-2026,04-04-2026,210.37,Delhivery
,3600,3600,03-09-2025,09-09-2025,62.06,DTDC
,3601,3601,29-05-2025,05-06-2025,60.03,Delhivery
,3602,3602,29-03-2025,02-04-2025,52.64,Delhivery
,3603,3603,31-10-2025,06-11-2025,134.04,Delhivery
,3604,3604,30-04-2024,03-05-2024,229.04,Blue Dart
,3605,3605,29-03-2025,03-04-2025,241.64,Ekart
,3606,3606,11-07-2025,14-07-2025,284.57,DTDC
,3607,3607,21-04-2024,27-04-2024,288.37,DTDC
,3608,3608,12-05-2024,18-05-2024,100.46,Ekart
,3609,3609,21-08-2024,26-08-2024,63.65,Delhivery
,3610,3610,28-01-2024,04-02-2024,219.92,DTDC
,3611,3611,20-11-2025,22-11-2025,76.18,DTDC
,3612,3612,15-01-2025,21-01-2025,43.12,Delhivery
,3613,3613,24-03-2025,27-03-2025,42.3,Blue Dart
,3614,3614,13-12-2025,20-12-2025,263.73,Delhivery
,3615,3615,13-02-2026,20-02-2026,142.61,Blue Dart
,3616,3616,29-09-2025,02-10-2025,84.34,Ekart
,3617,3617,28-04-2024,01-05-2024,261.69,Ekart
,3618,3618,21-01-2024,27-01-2024,247.09,Blue Dart
,3619,3619,08-09-2024,13-09-2024,149.81,DTDC
,3620,3620,22-03-2025,28-03-2025,286.89,Delhivery
,3621,3621,02-07-2025,04-07-2025,145.57,Ekart
,3622,3622,02-03-2026,06-03-2026,121.55,Ekart
,3623,3623,04-05-2026,09-05-2026,68.65,Blue Dart
,3624,3624,12-05-2024,15-05-2024,257.28,Blue Dart
,3625,3625,24-08-2025,28-08-2025,283.6,Ekart
,3626,3626,04-06-2025,08-06-2025,95.23,Blue Dart
,3627,3627,27-09-2024,29-09-2024,97.66,Delhivery
,3628,3628,15-12-2025,20-12-2025,285.59,Blue Dart
,3629,3629,02-09-2025,09-09-2025,215.29,Blue Dart
,3630,3630,25-03-2026,28-03-2026,92,Delhivery
,3631,3631,11-09-2024,15-09-2024,268.85,Blue Dart
,3632,3632,22-07-2025,25-07-2025,98.2,Delhivery
,3633,3633,10-01-2025,13-01-2025,201.83,Ekart
,3634,3634,15-06-2025,21-06-2025,241.37,Delhivery
,3635,3635,04-10-2025,10-10-2025,256.53,DTDC
,3636,3636,10-08-2024,14-08-2024,283.56,Delhivery
,3637,3637,10-03-2025,14-03-2025,283.57,Ekart
,3638,3638,05-09-2024,11-09-2024,85.81,Ekart
,3639,3639,23-12-2025,26-12-2025,296.82,Blue Dart
,3640,3640,17-05-2024,21-05-2024,289.59,Delhivery
,3641,3641,07-12-2025,09-12-2025,264.29,DTDC
,3642,3642,07-04-2026,12-04-2026,139.77,Delhivery
,3643,3643,10-01-2025,13-01-2025,133.36,Ekart
,3644,3644,10-05-2026,15-05-2026,192.84,Delhivery
,3645,3645,07-04-2025,14-04-2025,115.3,Ekart
,3646,3646,18-10-2025,21-10-2025,241.09,Ekart
,3647,3647,03-11-2024,07-11-2024,147.92,Blue Dart
,3648,3648,14-01-2025,18-01-2025,74.43,Blue Dart
,3649,3649,26-04-2025,28-04-2025,147.8,Ekart
,3650,3650,12-01-2026,17-01-2026,278.51,DTDC
,3651,3651,07-04-2026,09-04-2026,250.82,Ekart
,3652,3652,14-03-2026,18-03-2026,108.16,Blue Dart
,3653,3653,25-04-2024,27-04-2024,202.19,Blue Dart
,3654,3654,04-03-2025,08-03-2025,263.07,Blue Dart
,3655,3655,01-08-2025,06-08-2025,45.99,Blue Dart
,3656,3656,20-02-2025,25-02-2025,40.39,Delhivery
,3657,3657,18-08-2024,20-08-2024,224.93,Ekart
,3658,3658,14-04-2025,19-04-2025,45.93,Delhivery
,3659,3659,06-05-2026,08-05-2026,118.92,DTDC
,3660,3660,05-04-2026,11-04-2026,97.92,Blue Dart
,3661,3661,28-01-2026,03-02-2026,49.3,Delhivery
,3662,3662,15-10-2025,21-10-2025,266.39,Blue Dart
,3663,3663,03-09-2025,08-09-2025,253.72,DTDC
,3664,3664,22-04-2024,28-04-2024,262.05,DTDC
,3665,3665,23-12-2025,27-12-2025,155.99,DTDC
,3666,3666,19-05-2025,23-05-2025,247.96,DTDC
,3667,3667,01-01-2025,08-01-2025,210.77,Delhivery
,3668,3668,08-03-2024,12-03-2024,62.04,Ekart
,3669,3669,09-01-2024,15-01-2024,209.43,Blue Dart
,3670,3670,24-02-2024,27-02-2024,265.67,Ekart
,3671,3671,05-02-2024,08-02-2024,42.65,Ekart
,3672,3672,29-06-2024,06-07-2024,119.16,Ekart
,3673,3673,16-01-2025,19-01-2025,211.39,Blue Dart
,3674,3674,26-06-2025,28-06-2025,87.88,Ekart
,3675,3675,09-01-2025,12-01-2025,169.93,Delhivery
,3676,3676,12-07-2025,19-07-2025,265.04,DTDC
,3677,3677,30-10-2025,01-11-2025,59.63,Blue Dart
,3678,3678,18-11-2024,21-11-2024,183.31,DTDC
,3679,3679,02-08-2024,07-08-2024,64.12,DTDC
,3680,3680,29-06-2025,03-07-2025,51.47,DTDC
,3681,3681,25-04-2025,29-04-2025,279.78,Blue Dart
,3682,3682,04-06-2025,10-06-2025,164.69,Ekart
,3683,3683,27-09-2025,04-10-2025,211.74,Delhivery
,3684,3684,27-12-2024,01-01-2025,179.98,DTDC
,3685,3685,22-11-2024,24-11-2024,216.25,Delhivery
,3686,3686,26-03-2024,30-03-2024,85.85,Delhivery
,3687,3687,02-02-2026,05-02-2026,94.08,Ekart
,3688,3688,07-11-2024,14-11-2024,154.5,Ekart
,3689,3689,06-04-2025,13-04-2025,88.74,Ekart
,3690,3690,29-11-2025,02-12-2025,198.23,DTDC
,3691,3691,07-03-2025,13-03-2025,154.7,Ekart
,3692,3692,22-04-2026,24-04-2026,57.92,Ekart
,3693,3693,06-01-2025,11-01-2025,168.37,Ekart
,3694,3694,02-08-2025,04-08-2025,111.52,DTDC
,3695,3695,27-04-2026,02-05-2026,295.16,Ekart
,3696,3696,04-11-2024,07-11-2024,139.81,Blue Dart
,3697,3697,23-02-2026,02-03-2026,233.92,DTDC
,3698,3698,01-09-2024,08-09-2024,231.39,Delhivery
,3699,3699,03-09-2024,10-09-2024,218.52,Ekart
,3700,3700,30-11-2025,02-12-2025,227.57,Delhivery
,3701,3701,08-01-2024,11-01-2024,193.06,Ekart
,3702,3702,12-04-2026,16-04-2026,52.42,Ekart
,3703,3703,14-08-2025,19-08-2025,133.1,Ekart
,3704,3704,06-04-2024,10-04-2024,231.24,Blue Dart
,3705,3705,16-06-2024,20-06-2024,132.09,Blue Dart
,3706,3706,13-09-2024,17-09-2024,184.76,Ekart
,3707,3707,04-04-2026,07-04-2026,163.02,Blue Dart
,3708,3708,20-01-2025,25-01-2025,137.67,Delhivery
,3709,3709,13-04-2026,18-04-2026,185.36,Delhivery
,3710,3710,02-08-2024,09-08-2024,201.21,Blue Dart
,3711,3711,16-02-2025,23-02-2025,92.31,Ekart
,3712,3712,23-11-2024,25-11-2024,222.05,Ekart
,3713,3713,09-06-2025,15-06-2025,99.68,DTDC
,3714,3714,17-04-2024,19-04-2024,129.35,DTDC
,3715,3715,18-09-2024,20-09-2024,220.68,Ekart
,3716,3716,01-07-2024,08-07-2024,145.02,Ekart
,3717,3717,17-02-2026,19-02-2026,180.9,DTDC
,3718,3718,30-07-2025,02-08-2025,124.44,Delhivery
,3719,3719,11-05-2026,15-05-2026,89.52,Delhivery
,3720,3720,28-04-2025,03-05-2025,92.68,Ekart
,3721,3721,18-03-2025,22-03-2025,161.2,DTDC
,3722,3722,11-03-2026,15-03-2026,64.15,Ekart
,3723,3723,05-06-2024,09-06-2024,297.9,Delhivery
,3724,3724,04-10-2025,06-10-2025,151.47,DTDC
,3725,3725,09-11-2025,13-11-2025,97.97,Ekart
,3726,3726,29-01-2025,05-02-2025,267.83,DTDC
,3727,3727,28-03-2026,03-04-2026,182.94,Blue Dart
,3728,3728,12-01-2026,14-01-2026,82.37,Delhivery
,3729,3729,06-05-2025,12-05-2025,68.06,Blue Dart
,3730,3730,15-02-2026,20-02-2026,51.56,Blue Dart
,3731,3731,08-05-2024,11-05-2024,144.95,DTDC
,3732,3732,11-10-2024,13-10-2024,114.87,DTDC
,3733,3733,08-08-2024,14-08-2024,55,DTDC
,3734,3734,24-07-2024,29-07-2024,136.18,Delhivery
,3735,3735,15-04-2025,17-04-2025,199.61,Delhivery
,3736,3736,15-12-2024,17-12-2024,153.03,Blue Dart
,3737,3737,20-04-2026,22-04-2026,40.19,Delhivery
,3738,3738,26-02-2026,01-03-2026,149,Delhivery
,3739,3739,10-11-2025,16-11-2025,215.05,Ekart
,3740,3740,17-09-2025,23-09-2025,153.96,DTDC
,3741,3741,18-07-2024,22-07-2024,116.58,DTDC
,3742,3742,19-09-2024,23-09-2024,217.57,Delhivery
,3743,3743,29-11-2024,06-12-2024,155.2,Delhivery
,3744,3744,23-05-2024,29-05-2024,93.43,Delhivery
,3745,3745,02-06-2024,09-06-2024,68.7,Ekart
,3746,3746,09-03-2026,13-03-2026,265.76,Blue Dart
,3747,3747,03-06-2024,10-06-2024,260.7,Ekart
,3748,3748,02-05-2025,05-05-2025,44.42,DTDC
,3749,3749,10-10-2024,17-10-2024,57.23,DTDC
,3750,3750,09-09-2025,14-09-2025,94.13,Delhivery
,3751,3751,15-04-2024,19-04-2024,43.49,Ekart
,3752,3752,16-11-2024,21-11-2024,70.5,DTDC
,3753,3753,01-09-2024,08-09-2024,100.4,Delhivery
,3754,3754,08-09-2025,15-09-2025,229.34,Blue Dart
,3755,3755,15-01-2024,18-01-2024,218.62,Blue Dart
,3756,3756,13-05-2024,15-05-2024,268.66,Blue Dart
,3757,3757,29-07-2025,31-07-2025,273.15,Delhivery
,3758,3758,31-05-2026,05-06-2026,142.27,Ekart
,3759,3759,08-11-2025,11-11-2025,219.81,Blue Dart
,3760,3760,27-11-2025,30-11-2025,217.78,Delhivery
,3761,3761,13-09-2024,19-09-2024,73.4,DTDC
,3762,3762,31-12-2025,03-01-2026,191.53,Blue Dart
,3763,3763,19-01-2025,21-01-2025,111.45,DTDC
,3764,3764,25-01-2024,30-01-2024,98.93,DTDC
,3765,3765,30-11-2024,03-12-2024,219.21,DTDC
,3766,3766,05-10-2024,08-10-2024,226.67,Blue Dart
,3767,3767,20-09-2025,27-09-2025,143.65,Blue Dart
,3768,3768,15-07-2025,22-07-2025,256.21,DTDC
,3769,3769,30-08-2024,01-09-2024,259.35,Blue Dart
,3770,3770,18-05-2026,24-05-2026,90.71,Blue Dart
,3771,3771,31-01-2025,02-02-2025,273.65,Blue Dart
,3772,3772,07-01-2026,12-01-2026,240.39,Blue Dart
,3773,3773,31-07-2024,03-08-2024,172.32,DTDC
,3774,3774,31-10-2024,02-11-2024,87.61,Ekart
,3775,3775,31-05-2026,04-06-2026,222.12,Ekart
,3776,3776,12-06-2024,17-06-2024,100.47,Delhivery
,3777,3777,23-12-2025,29-12-2025,205.24,Ekart
,3778,3778,18-02-2026,22-02-2026,165.15,DTDC
,3779,3779,27-08-2024,31-08-2024,109.92,Ekart
,3780,3780,20-02-2024,22-02-2024,283.45,Delhivery
,3781,3781,15-01-2025,18-01-2025,139.97,Ekart
,3782,3782,20-12-2024,27-12-2024,228.75,Ekart
,3783,3783,23-03-2024,30-03-2024,297.85,Ekart
,3784,3784,02-05-2026,04-05-2026,289.99,DTDC
,3785,3785,04-01-2026,10-01-2026,276.41,DTDC
,3786,3786,20-08-2025,25-08-2025,270.88,DTDC
,3787,3787,10-11-2025,13-11-2025,246.47,DTDC
,3788,3788,09-08-2024,12-08-2024,59.33,Blue Dart
,3789,3789,13-12-2024,18-12-2024,44.4,Ekart
,3790,3790,13-02-2025,18-02-2025,45.93,Blue Dart
,3791,3791,08-03-2024,15-03-2024,114.52,Blue Dart
,3792,3792,25-07-2024,31-07-2024,208.59,Delhivery
,3793,3793,24-07-2024,29-07-2024,89.24,Blue Dart
,3794,3794,22-07-2024,26-07-2024,152.16,Blue Dart
,3795,3795,01-08-2025,08-08-2025,80,Ekart
,3796,3796,14-09-2025,17-09-2025,259.88,DTDC
,3797,3797,26-01-2024,02-02-2024,127.41,DTDC
,3798,3798,24-09-2025,29-09-2025,218.68,DTDC
,3799,3799,29-07-2024,31-07-2024,78.62,Ekart
,3800,3800,08-03-2026,15-03-2026,59.3,DTDC
,3801,3801,11-04-2024,16-04-2024,272.3,Ekart
,3802,3802,27-02-2025,04-03-2025,136.22,Blue Dart
,3803,3803,01-05-2025,03-05-2025,202.55,Blue Dart
,3804,3804,07-02-2024,10-02-2024,257.14,Blue Dart
,3805,3805,06-07-2024,10-07-2024,99.41,Blue Dart
,3806,3806,26-12-2024,29-12-2024,234.34,Delhivery
,3807,3807,20-01-2026,25-01-2026,61.04,Delhivery
,3808,3808,25-09-2024,01-10-2024,226.46,Blue Dart
,3809,3809,20-11-2025,27-11-2025,261.48,Ekart
,3810,3810,20-07-2024,24-07-2024,143.05,Ekart
,3811,3811,19-02-2025,25-02-2025,47.34,DTDC
,3812,3812,26-08-2024,28-08-2024,113.64,Ekart
,3813,3813,19-10-2024,25-10-2024,236.34,Ekart
,3814,3814,18-08-2024,21-08-2024,105.02,Blue Dart
,3815,3815,29-07-2025,31-07-2025,165.45,Ekart
,3816,3816,11-02-2026,15-02-2026,104.13,Ekart
,3817,3817,08-05-2026,14-05-2026,251.63,Blue Dart
,3818,3818,12-03-2026,19-03-2026,263.41,Delhivery
,3819,3819,23-04-2026,25-04-2026,166.86,DTDC
,3820,3820,07-02-2025,13-02-2025,88.7,DTDC
,3821,3821,26-01-2026,02-02-2026,276.84,Blue Dart
,3822,3822,02-03-2024,08-03-2024,285.44,Blue Dart
,3823,3823,13-08-2025,20-08-2025,232.72,Delhivery
,3824,3824,18-07-2024,21-07-2024,217.46,DTDC
,3825,3825,16-05-2025,23-05-2025,209.64,Ekart
,3826,3826,24-10-2024,31-10-2024,42.02,Blue Dart
,3827,3827,15-04-2024,17-04-2024,246.9,Blue Dart
,3828,3828,22-06-2024,27-06-2024,156.16,Blue Dart
,3829,3829,03-09-2025,10-09-2025,289.84,DTDC
,3830,3830,07-03-2024,12-03-2024,138.84,Delhivery
,3831,3831,21-02-2024,27-02-2024,114.34,Delhivery
,3832,3832,10-03-2025,16-03-2025,113.83,Delhivery
,3833,3833,22-04-2026,29-04-2026,150.12,Delhivery
,3834,3834,13-08-2025,16-08-2025,100.51,Delhivery
,3835,3835,08-04-2024,13-04-2024,61.62,Ekart
,3836,3836,02-08-2024,07-08-2024,185.73,Ekart
,3837,3837,08-11-2025,13-11-2025,245.42,Blue Dart
,3838,3838,09-10-2025,14-10-2025,289.64,DTDC
,3839,3839,10-01-2025,17-01-2025,150.91,Delhivery
,3840,3840,27-08-2024,01-09-2024,166.57,Ekart
,3841,3841,23-04-2026,30-04-2026,260.91,Delhivery
,3842,3842,28-04-2024,04-05-2024,259.76,Delhivery
,3843,3843,12-01-2026,14-01-2026,235.1,Delhivery
,3844,3844,10-12-2025,13-12-2025,195.94,Delhivery
,3845,3845,30-11-2025,05-12-2025,233.6,Delhivery
,3846,3846,29-09-2024,02-10-2024,56.34,Ekart
,3847,3847,11-10-2025,16-10-2025,195.61,Delhivery
,3848,3848,29-10-2025,05-11-2025,263.17,Delhivery
,3849,3849,19-10-2024,26-10-2024,168.21,Blue Dart
,3850,3850,01-12-2025,07-12-2025,219.04,DTDC
,3851,3851,16-12-2025,23-12-2025,134.78,Ekart
,3852,3852,02-07-2025,09-07-2025,126.29,Blue Dart
,3853,3853,23-03-2024,26-03-2024,112.66,DTDC
,3854,3854,11-03-2026,13-03-2026,264.56,Ekart
,3855,3855,25-01-2025,27-01-2025,295.64,DTDC
,3856,3856,23-06-2024,25-06-2024,135.49,Ekart
,3857,3857,01-02-2026,05-02-2026,141.18,DTDC
,3858,3858,27-02-2026,04-03-2026,198.98,Ekart
,3859,3859,25-09-2024,27-09-2024,137.73,Delhivery
,3860,3860,01-04-2026,07-04-2026,239.15,Blue Dart
,3861,3861,10-02-2024,12-02-2024,221.94,Delhivery
,3862,3862,22-12-2025,25-12-2025,99.58,DTDC
,3863,3863,13-07-2025,20-07-2025,162.78,Blue Dart
,3864,3864,13-04-2024,15-04-2024,66.16,Delhivery
,3865,3865,25-05-2026,01-06-2026,264.78,DTDC
,3866,3866,26-10-2025,28-10-2025,65.2,Ekart
,3867,3867,19-06-2024,25-06-2024,298.52,Ekart
,3868,3868,05-10-2024,11-10-2024,94.86,Delhivery
,3869,3869,03-11-2025,09-11-2025,98.81,Delhivery
,3870,3870,05-12-2024,11-12-2024,250.1,Blue Dart
,3871,3871,09-01-2025,11-01-2025,236.32,Ekart
,3872,3872,02-05-2024,05-05-2024,71.41,Blue Dart
,3873,3873,14-04-2026,19-04-2026,66.79,Ekart
,3874,3874,04-07-2025,07-07-2025,100.48,DTDC
,3875,3875,01-04-2026,07-04-2026,246.77,DTDC
,3876,3876,15-09-2024,21-09-2024,277.31,Delhivery
,3877,3877,21-07-2025,26-07-2025,59.15,Ekart
,3878,3878,16-09-2025,18-09-2025,216.31,Blue Dart
,3879,3879,05-12-2025,07-12-2025,141.99,DTDC
,3880,3880,13-04-2025,19-04-2025,189.38,Delhivery
,3881,3881,26-10-2025,28-10-2025,48.68,Blue Dart
,3882,3882,08-04-2024,10-04-2024,176.17,Ekart
,3883,3883,17-10-2025,22-10-2025,182.44,Ekart
,3884,3884,14-08-2024,21-08-2024,204.32,Blue Dart
,3885,3885,15-05-2025,17-05-2025,133.79,Ekart
,3886,3886,06-06-2024,09-06-2024,144.27,DTDC
,3887,3887,15-04-2024,17-04-2024,194.06,DTDC
,3888,3888,07-04-2024,12-04-2024,179.38,Blue Dart
,3889,3889,02-03-2025,08-03-2025,165.62,Blue Dart
,3890,3890,09-03-2025,12-03-2025,235.32,DTDC
,3891,3891,05-06-2024,09-06-2024,208.36,DTDC
,3892,3892,22-12-2025,27-12-2025,141.76,DTDC
,3893,3893,28-05-2026,01-06-2026,293.66,Delhivery
,3894,3894,04-03-2026,07-03-2026,191.45,Ekart
,3895,3895,18-10-2024,22-10-2024,149.79,Ekart
,3896,3896,08-12-2024,10-12-2024,139.95,DTDC
,3897,3897,31-01-2024,05-02-2024,79.85,Delhivery
,3898,3898,21-08-2024,24-08-2024,243.95,DTDC
,3899,3899,07-04-2026,12-04-2026,220.45,Delhivery
,3900,3900,06-11-2024,10-11-2024,118.67,DTDC
,3901,3901,02-06-2025,04-06-2025,109.64,Ekart
,3902,3902,22-07-2024,28-07-2024,161.19,DTDC
,3903,3903,23-06-2024,29-06-2024,48.39,DTDC
,3904,3904,19-10-2024,24-10-2024,285.64,Blue Dart
,3905,3905,14-12-2024,18-12-2024,240.53,Delhivery
,3906,3906,28-04-2026,05-05-2026,278.2,Delhivery
,3907,3907,28-09-2024,30-09-2024,193.07,Blue Dart
,3908,3908,24-02-2024,28-02-2024,141.88,Ekart
,3909,3909,04-07-2024,10-07-2024,205.67,DTDC
,3910,3910,07-05-2025,13-05-2025,193.76,Blue Dart
,3911,3911,04-01-2025,06-01-2025,222.49,DTDC
,3912,3912,02-10-2024,07-10-2024,262.8,DTDC
,3913,3913,31-12-2024,04-01-2025,75.64,DTDC
,3914,3914,23-05-2024,27-05-2024,58.06,Blue Dart
,3915,3915,16-01-2025,19-01-2025,190.03,Blue Dart
,3916,3916,14-03-2026,19-03-2026,293.46,Ekart
,3917,3917,27-03-2026,29-03-2026,235.28,Delhivery
,3918,3918,17-10-2025,21-10-2025,230.54,DTDC
,3919,3919,25-09-2024,01-10-2024,204.1,Delhivery
,3920,3920,19-01-2024,22-01-2024,136.02,Delhivery
,3921,3921,04-09-2025,08-09-2025,271.62,Delhivery
,3922,3922,02-09-2024,09-09-2024,271.13,Blue Dart
,3923,3923,31-03-2025,07-04-2025,251.01,DTDC
,3924,3924,18-02-2026,22-02-2026,167.6,Delhivery
,3925,3925,28-11-2024,03-12-2024,132.72,Ekart
,3926,3926,04-05-2025,11-05-2025,121.63,DTDC
,3927,3927,26-01-2026,02-02-2026,103.85,DTDC
,3928,3928,28-09-2024,04-10-2024,193.19,Delhivery
,3929,3929,14-11-2025,17-11-2025,244.1,Blue Dart
,3930,3930,27-05-2026,30-05-2026,235.9,Ekart
,3931,3931,13-09-2024,16-09-2024,100.96,Blue Dart
,3932,3932,21-05-2026,25-05-2026,99.87,Blue Dart
,3933,3933,12-04-2024,18-04-2024,60.7,Ekart
,3934,3934,20-09-2025,26-09-2025,109.73,Delhivery
,3935,3935,02-01-2025,07-01-2025,221.42,Delhivery
,3936,3936,22-05-2026,29-05-2026,152.24,Blue Dart
,3937,3937,12-01-2026,19-01-2026,150.97,Blue Dart
,3938,3938,05-01-2026,10-01-2026,63.2,DTDC
,3939,3939,06-12-2025,09-12-2025,298.22,DTDC
,3940,3940,17-04-2024,20-04-2024,148.63,DTDC
,3941,3941,21-12-2025,26-12-2025,134.17,Ekart
,3942,3942,26-09-2024,28-09-2024,214.93,Ekart
,3943,3943,19-01-2024,26-01-2024,283.88,Ekart
,3944,3944,31-01-2025,04-02-2025,54.46,Ekart
,3945,3945,04-03-2026,07-03-2026,283.5,DTDC
,3946,3946,17-05-2024,21-05-2024,94.88,DTDC
,3947,3947,19-05-2025,23-05-2025,183.85,DTDC
,3948,3948,07-04-2024,09-04-2024,52.06,Blue Dart
,3949,3949,10-02-2026,14-02-2026,167.89,Ekart
,3950,3950,15-12-2024,18-12-2024,122.14,DTDC
,3951,3951,04-07-2024,08-07-2024,190.4,Blue Dart
,3952,3952,11-04-2024,18-04-2024,175.03,Ekart
,3953,3953,21-10-2024,25-10-2024,206.38,Ekart
,3954,3954,09-07-2025,11-07-2025,193.69,Blue Dart
,3955,3955,12-11-2025,15-11-2025,176.88,Delhivery
,3956,3956,26-07-2024,28-07-2024,77.84,Ekart
,3957,3957,29-08-2025,04-09-2025,175.9,Delhivery
,3958,3958,18-12-2024,24-12-2024,63.77,Delhivery
,3959,3959,19-10-2025,22-10-2025,249.24,Delhivery
,3960,3960,11-07-2025,16-07-2025,287.91,Delhivery
,3961,3961,22-08-2025,28-08-2025,291.73,Ekart
